time_bin,grid_x,grid_y,count
2018-03-19,7000,2433,1
2018-03-19,7000,2644,1
2018-03-19,7000,2897,1
2018-03-19,7000,3196,1
2018-03-19,7000,3388,1
2018-03-19,8000,2630,1
2018-03-19,8000,3000,1
2018-03-20,3000,2263,1
2018-03-20,3000,2282,1
2018-03-20,3000,2395,1
2018-03-20,3000,2890,1
2018-03-20,3000,2982,1
2018-03-20,4000,2445,1
2018-03-20,5000,2456,1
2018-03-20,5000,3198,1
2018-03-20,5000,3308,1
2018-03-20,6000,2095,1
2018-03-20,6000,2097,1
2018-03-20,6000,2204,1
2018-03-20,6000,2219,1
2018-03-20,6000,2346,1
2018-03-20,7000,2315,1
2018-03-20,7000,2487,1
2018-03-20,7000,2640,1
2018-03-20,7000,2773,1
2018-03-20,8000,1883,1
2018-03-20,8000,2493,1
2018-03-20,8000,2503,1
2018-03-20,8000,2712,1
2018-03-20,8000,3155,1
2018-03-20,9000,1658,1
2018-03-21,3000,1903,1
2018-03-21,4000,2371,1
2018-03-21,4000,2819,1
2018-03-21,5000,3087,1
2018-03-21,6000,2724,1
2018-03-21,6000,3366,1
2018-03-21,6000,3616,1
2018-03-21,7000,1599,1
2018-03-21,7000,2106,1
2018-03-21,7000,2333,1
2018-03-21,7000,2446,1
2018-03-21,7000,2780,1
2018-03-21,7000,2848,1
2018-03-21,8000,1715,1
2018-03-21,8000,1937,1
2018-03-21,8000,2190,1
2018-03-21,8000,2229,1
2018-03-21,8000,2264,1
2018-03-21,8000,2352,1
2018-03-21,8000,2416,1
2018-03-21,8000,2571,1
2018-03-21,8000,2685,1
2018-03-21,8000,2750,1
2018-03-21,8000,3299,1
2018-03-22,4000,1500,1
2018-03-22,4000,2874,1
2018-03-22,5000,1510,1
2018-03-22,5000,1749,1
2018-03-22,5000,2357,1
2018-03-22,5000,2620,1
2018-03-22,6000,2267,1
2018-03-22,6000,2627,1
2018-03-22,6000,2635,1
2018-03-22,6000,2654,1
2018-03-22,6000,2734,1
2018-03-22,6000,2748,1
2018-03-22,6000,3043,1
2018-03-22,7000,1885,1
2018-03-22,7000,1964,1
2018-03-22,7000,2328,1
2018-03-22,7000,2447,1
2018-03-22,7000,3050,1
2018-03-22,7000,3479,1
2018-03-22,7000,3822,1
2018-03-22,8000,2040,1
2018-03-22,8000,2549,1
2018-03-22,8000,3537,1
2018-03-22,9000,2304,1
2018-03-23,4000,2545,1
2018-03-23,4000,2643,1
2018-03-23,5000,1613,1
2018-03-23,5000,2202,1
2018-03-23,5000,2424,1
2018-03-23,5000,2485,1
2018-03-23,5000,3028,1
2018-03-23,6000,2689,1
2018-03-23,6000,3131,1
2018-03-23,6000,4000,1
2018-03-23,7000,1500,1
2018-03-23,7000,2315,1
2018-03-23,7000,2401,1
2018-03-23,7000,2474,1
2018-03-23,7000,2612,1
2018-03-23,7000,2761,1
2018-03-23,7000,2811,1
2018-03-23,7000,3063,1
2018-03-23,8000,2047,1
2018-03-23,8000,2173,1
2018-03-23,8000,2473,1
2018-03-23,8000,2823,1
2018-03-23,8000,3187,1
2018-03-23,9000,2778,1
2018-03-24,4000,1500,1
2018-03-24,4000,2179,1
2018-03-24,4000,2597,1
2018-03-24,4000,2900,1
2018-03-24,5000,2014,1
2018-03-24,6000,1810,1
2018-03-24,6000,2114,1
2018-03-24,6000,2491,1
2018-03-24,6000,2758,1
2018-03-24,6000,2877,1
2018-03-24,6000,2931,1
2018-03-24,7000,2187,1
2018-03-24,7000,2306,1
2018-03-24,7000,2403,1
2018-03-24,7000,2757,1
2018-03-24,7000,2797,1
2018-03-24,7000,2828,1
2018-03-24,7000,2863,1
2018-03-24,7000,2974,1
2018-03-24,7000,2977,1
2018-03-24,7000,3067,1
2018-03-24,8000,2704,1
2018-03-24,8000,2716,1
2018-03-24,9000,3062,1
2018-03-25,3000,2162,1
2018-03-25,4000,2091,1
2018-03-25,4000,2346,1
2018-03-25,4000,2501,1
2018-03-25,5000,2104,1
2018-03-25,5000,2676,1
2018-03-25,5000,2854,1
2018-03-25,5000,3035,1
2018-03-25,6000,1553,1
2018-03-25,6000,2115,1
2018-03-25,6000,2119,1
2018-03-25,6000,2607,1
2018-03-25,6000,3094,1
2018-03-25,7000,1696,1
2018-03-25,7000,2030,1
2018-03-25,7000,2128,1
2018-03-25,7000,2418,1
2018-03-25,7000,2915,1
2018-03-25,7000,2969,1
2018-03-25,8000,2403,1
2018-03-25,8000,2428,1
2018-03-25,9000,2059,1
2018-03-25,9000,2487,1
2018-03-25,9000,2830,1
2018-03-26,3000,2738,1
2018-03-26,4000,2368,1
2018-03-26,4000,2753,1
2018-03-26,5000,1500,1
2018-03-26,5000,2487,1
2018-03-26,5000,2605,1
2018-03-26,5000,2904,1
2018-03-26,5000,3180,1
2018-03-26,6000,1615,1
2018-03-26,6000,2254,1
2018-03-26,6000,2530,1
2018-03-26,6000,2592,1
2018-03-26,6000,2696,1
2018-03-26,6000,3030,1
2018-03-26,7000,1500,1
2018-03-26,7000,2639,1
2018-03-26,7000,2818,1
2018-03-26,7000,3119,1
2018-03-26,7000,3400,1
2018-03-26,7000,3880,1
2018-03-26,8000,1846,1
2018-03-26,8000,1880,1
2018-03-26,8000,2246,1
2018-03-26,9000,2013,1
2018-03-27,4000,2171,1
2018-03-27,5000,2090,1
2018-03-27,5000,2238,1
2018-03-27,5000,2295,1
2018-03-27,5000,2500,1
2018-03-27,5000,2695,1
2018-03-27,6000,2153,1
2018-03-27,6000,2348,1
2018-03-27,6000,2578,1
2018-03-27,6000,2937,1
2018-03-27,7000,2089,1
2018-03-27,7000,2262,1
2018-03-27,7000,2336,1
2018-03-27,7000,2495,1
2018-03-27,7000,2597,1
2018-03-27,7000,2631,1
2018-03-27,7000,2913,1
2018-03-27,7000,2925,1
2018-03-27,8000,1827,1
2018-03-27,8000,2066,1
2018-03-27,8000,2431,1
2018-03-27,8000,2448,1
2018-03-27,8000,2576,1
2018-03-27,8000,3061,1
2018-03-28,3000,3118,1
2018-03-28,4000,1500,1
2018-03-28,4000,2433,1
2018-03-28,4000,2500,1
2018-03-28,5000,1500,1
2018-03-28,5000,2426,1
2018-03-28,5000,2963,1
2018-03-28,6000,2275,1
2018-03-28,6000,2430,1
2018-03-28,6000,2633,1
2018-03-28,6000,2983,1
2018-03-28,6000,3102,1
2018-03-28,7000,2209,1
2018-03-28,7000,2544,1
2018-03-28,7000,2599,1
2018-03-28,7000,2808,1
2018-03-28,7000,3211,1
2018-03-28,8000,1778,1
2018-03-28,8000,1890,1
2018-03-28,8000,2191,1
2018-03-28,8000,2225,1
2018-03-28,8000,2246,1
2018-03-28,8000,2342,1
2018-03-28,8000,2801,1
2018-03-29,3000,2811,1
2018-03-29,4000,2050,1
2018-03-29,4000,2065,1
2018-03-29,4000,3063,1
2018-03-29,5000,2663,1
2018-03-29,5000,2802,1
2018-03-29,5000,3020,1
2018-03-29,6000,2049,1
2018-03-29,6000,2228,1
2018-03-29,6000,2273,1
2018-03-29,6000,2650,1
2018-03-29,6000,2688,1
2018-03-29,6000,3226,1
2018-03-29,6000,3321,1
2018-03-29,7000,1723,1
2018-03-29,7000,2336,1
2018-03-29,7000,2419,1
2018-03-29,7000,2462,1
2018-03-29,7000,2819,1
2018-03-29,7000,2909,1
2018-03-29,8000,1905,1
2018-03-29,8000,1931,1
2018-03-29,8000,1964,1
2018-03-29,8000,2835,1
2018-03-30,3000,2386,1
2018-03-30,4000,2213,1
2018-03-30,4000,2243,1
2018-03-30,4000,2774,1
2018-03-30,5000,1500,1
2018-03-30,5000,2323,1
2018-03-30,5000,2511,1
2018-03-30,6000,2003,1
2018-03-30,6000,2369,1
2018-03-30,6000,2490,1
2018-03-30,6000,2870,1
2018-03-30,7000,1910,1
2018-03-30,7000,1999,1
2018-03-30,7000,2520,1
2018-03-30,7000,2796,1
2018-03-30,7000,2859,1
2018-03-30,7000,2892,1
2018-03-30,7000,3057,1
2018-03-30,7000,3706,1
2018-03-30,8000,2404,1
2018-03-30,8000,2719,1
2018-03-30,8000,2858,1
2018-03-30,9000,2510,1
2018-03-30,9000,2836,1
2018-03-31,3000,1678,1
2018-03-31,3000,1880,1
2018-03-31,3000,2412,1
2018-03-31,4000,1700,1
2018-03-31,4000,2341,1
2018-03-31,4000,3331,1
2018-03-31,5000,2192,1
2018-03-31,5000,2622,1
2018-03-31,6000,1766,1
2018-03-31,6000,1870,1
2018-03-31,6000,2587,1
2018-03-31,6000,2615,1
2018-03-31,6000,2779,1
2018-03-31,6000,3275,1
2018-03-31,7000,2312,1
2018-03-31,7000,2388,1
2018-03-31,7000,2448,1
2018-03-31,7000,2582,1
2018-03-31,7000,3141,1
2018-03-31,7000,3245,1
2018-03-31,8000,2086,1
2018-03-31,8000,2510,1
2018-03-31,8000,2525,1
2018-03-31,9000,2551,1
2018-04-01,3000,2383,1
2018-04-01,3000,2405,1
2018-04-01,3000,2733,1
2018-04-01,3000,2749,1
2018-04-01,3000,3186,1
2018-04-01,3000,3512,1
2018-04-01,4000,2410,1
2018-04-01,5000,1696,1
2018-04-01,5000,2576,1
2018-04-01,5000,2592,1
2018-04-01,5000,3070,1
2018-04-01,5000,3545,1
2018-04-01,6000,2321,1
2018-04-01,6000,3290,1
2018-04-01,7000,1992,1
2018-04-01,7000,2095,1
2018-04-01,7000,2340,1
2018-04-01,7000,2462,1
2018-04-01,7000,2623,1
2018-04-01,7000,2994,1
2018-04-01,8000,1871,1
2018-04-01,8000,1944,1
2018-04-01,8000,2503,1
2018-04-01,9000,2082,1
2018-04-02,5000,2179,1
2018-04-02,5000,2510,1
2018-04-02,5000,2744,1
2018-04-02,5000,2860,1
2018-04-02,5000,3242,1
2018-04-02,6000,1788,1
2018-04-02,6000,1818,1
2018-04-02,6000,2367,1
2018-04-02,6000,2736,1
2018-04-02,7000,1701,1
2018-04-02,7000,1853,1
2018-04-02,7000,2022,1
2018-04-02,7000,2169,1
2018-04-02,7000,2405,1
2018-04-02,7000,2595,1
2018-04-02,7000,2731,1
2018-04-02,7000,2794,1
2018-04-02,7000,3402,1
2018-04-02,7000,3512,1
2018-04-02,8000,1500,1
2018-04-02,8000,2285,1
2018-04-02,8000,2678,1
2018-04-02,8000,2713,1
2018-04-02,8000,3267,1
2018-04-03,3000,3210,1
2018-04-03,4000,2282,1
2018-04-03,4000,2872,1
2018-04-03,5000,2265,1
2018-04-03,5000,2409,1
2018-04-03,5000,2467,1
2018-04-03,5000,2802,1
2018-04-03,5000,2895,1
2018-04-03,5000,3004,1
2018-04-03,5000,3550,1
2018-04-03,6000,1567,1
2018-04-03,6000,2274,1
2018-04-03,6000,2941,1
2018-04-03,7000,2158,1
2018-04-03,7000,2176,1
2018-04-03,7000,2200,1
2018-04-03,7000,2321,1
2018-04-03,7000,2343,1
2018-04-03,7000,2500,1
2018-04-03,7000,3161,1
2018-04-03,8000,1875,1
2018-04-03,8000,2175,1
2018-04-03,8000,2633,1
2018-04-03,9000,2376,1
2018-04-04,4000,2682,1
2018-04-04,4000,3256,1
2018-04-04,5000,2436,1
2018-04-04,6000,1718,1
2018-04-04,6000,2494,1
2018-04-04,6000,2792,1
2018-04-04,6000,2865,1
2018-04-04,7000,1774,1
2018-04-04,7000,1874,1
2018-04-04,7000,2023,1
2018-04-04,7000,2051,1
2018-04-04,7000,2296,1
2018-04-04,7000,2405,1
2018-04-04,7000,2507,1
2018-04-04,7000,2553,1
2018-04-04,7000,2843,1
2018-04-04,7000,2946,1
2018-04-04,8000,1515,1
2018-04-04,8000,1835,1
2018-04-04,8000,1894,1
2018-04-04,8000,2552,1
2018-04-04,8000,2961,1
2018-04-04,8000,3309,1
2018-04-04,8000,3488,1
2018-04-05,3000,1500,1
2018-04-05,4000,1611,1
2018-04-05,4000,1964,1
2018-04-05,4000,2162,1
2018-04-05,4000,2660,1
2018-04-05,5000,1926,1
2018-04-05,5000,1956,1
2018-04-05,6000,1957,1
2018-04-05,6000,2256,1
2018-04-05,6000,2599,1
2018-04-05,6000,3118,1
2018-04-05,7000,2248,1
2018-04-05,7000,2290,1
2018-04-05,7000,2459,1
2018-04-05,7000,2517,1
2018-04-05,7000,2674,1
2018-04-05,7000,2718,1
2018-04-05,7000,2731,1
2018-04-05,7000,2833,1
2018-04-05,7000,2840,1
2018-04-05,8000,2702,1
2018-04-05,8000,2840,1
2018-04-05,9000,2943,1
2018-04-05,9000,3096,1
2018-04-06,4000,1637,1
2018-04-06,4000,2009,1
2018-04-06,4000,2761,1
2018-04-06,5000,2085,1
2018-04-06,5000,2096,1
2018-04-06,5000,2308,1
2018-04-06,5000,2374,1
2018-04-06,5000,2892,1
2018-04-06,5000,3369,1
2018-04-06,6000,1748,1
2018-04-06,6000,2543,1
2018-04-06,6000,2625,1
2018-04-06,6000,2731,1
2018-04-06,6000,3026,1
2018-04-06,7000,2161,1
2018-04-06,7000,2201,1
2018-04-06,7000,2268,1
2018-04-06,7000,2825,1
2018-04-06,7000,3097,1
2018-04-06,7000,3201,1
2018-04-06,7000,3211,1
2018-04-06,8000,2989,1
2018-04-06,9000,2001,1
2018-04-06,9000,2709,1
2018-04-07,3000,2944,1
2018-04-07,4000,2720,1
2018-04-07,5000,1950,1
2018-04-07,5000,3498,1
2018-04-07,5000,4000,1
2018-04-07,6000,2221,1
2018-04-07,6000,2306,1
2018-04-07,6000,2340,1
2018-04-07,6000,2408,1
2018-04-07,6000,2711,1
2018-04-07,6000,2833,1
2018-04-07,7000,1954,1
2018-04-07,7000,2191,1
2018-04-07,7000,2497,1
2018-04-07,7000,2615,1
2018-04-07,7000,2729,1
2018-04-07,7000,2749,1
2018-04-07,7000,2803,1
2018-04-07,7000,3337,1
2018-04-07,8000,2767,1
2018-04-07,8000,2834,1
2018-04-07,8000,2889,1
2018-04-07,8000,2919,1
2018-04-07,8000,3398,1
2018-04-08,4000,2710,1
2018-04-08,5000,2321,1
2018-04-08,5000,2353,1
2018-04-08,5000,2504,1
2018-04-08,5000,2525,1
2018-04-08,5000,2746,1
2018-04-08,5000,2788,1
2018-04-08,5000,2848,1
2018-04-08,5000,2945,1
2018-04-08,5000,3049,1
2018-04-08,6000,1741,1
2018-04-08,6000,2170,1
2018-04-08,6000,2261,1
2018-04-08,6000,2750,1
2018-04-08,6000,2847,1
2018-04-08,6000,3030,1
2018-04-08,7000,2069,1
2018-04-08,7000,2237,1
2018-04-08,7000,2464,1
2018-04-08,7000,2809,1
2018-04-08,7000,2925,1
2018-04-08,8000,1500,1
2018-04-08,8000,2304,1
2018-04-08,8000,2849,1
2018-04-09,3000,1739,1
2018-04-09,4000,1646,1
2018-04-09,4000,1817,1
2018-04-09,4000,2704,1
2018-04-09,5000,1612,1
2018-04-09,5000,2232,1
2018-04-09,5000,2422,1
2018-04-09,5000,2631,1
2018-04-09,5000,3118,1
2018-04-09,6000,1824,1
2018-04-09,6000,3059,1
2018-04-09,6000,3106,1
2018-04-09,7000,1942,1
2018-04-09,7000,1985,1
2018-04-09,7000,2226,1
2018-04-09,7000,2315,1
2018-04-09,7000,2580,1
2018-04-09,7000,2751,1
2018-04-09,7000,2842,1
2018-04-09,7000,3224,1
2018-04-09,8000,2185,1
2018-04-09,8000,2572,1
2018-04-09,8000,3056,1
2018-04-09,8000,3267,1
2018-04-10,3000,2458,1
2018-04-10,4000,1837,1
2018-04-10,4000,2018,1
2018-04-10,4000,2039,1
2018-04-10,4000,2175,1
2018-04-10,5000,2385,1
2018-04-10,6000,2021,1
2018-04-10,6000,2121,1
2018-04-10,6000,2293,1
2018-04-10,6000,2516,1
2018-04-10,6000,2672,1
2018-04-10,6000,3018,1
2018-04-10,7000,1752,1
2018-04-10,7000,1775,1
2018-04-10,7000,2035,1
2018-04-10,7000,2320,1
2018-04-10,7000,2535,1
2018-04-10,7000,2630,1
2018-04-10,8000,1577,1
2018-04-10,8000,1998,1
2018-04-10,8000,2476,1
2018-04-10,8000,2604,1
2018-04-10,9000,2038,1
2018-04-10,9000,2945,1
2018-04-11,3000,2041,1
2018-04-11,3000,2139,1
2018-04-11,4000,1926,1
2018-04-11,4000,2227,1
2018-04-11,4000,2695,1
2018-04-11,4000,2906,1
2018-04-11,4000,2915,1
2018-04-11,5000,3024,1
2018-04-11,5000,3170,1
2018-04-11,6000,1939,1
2018-04-11,6000,2385,1
2018-04-11,6000,2588,1
2018-04-11,6000,2670,1
2018-04-11,6000,2776,1
2018-04-11,6000,3009,1
2018-04-11,7000,1850,1
2018-04-11,7000,2636,1
2018-04-11,7000,3269,1
2018-04-11,7000,3337,1
2018-04-11,8000,1837,1
2018-04-11,8000,2364,1
2018-04-11,8000,2478,1
2018-04-11,8000,2909,1
2018-04-11,8000,3085,1
2018-04-12,3000,2786,1
2018-04-12,4000,2913,1
2018-04-12,4000,3375,1
2018-04-12,5000,2333,1
2018-04-12,5000,2434,1
2018-04-12,5000,2469,1
2018-04-12,5000,2632,1
2018-04-12,6000,1854,1
2018-04-12,6000,1990,1
2018-04-12,6000,2315,1
2018-04-12,6000,3062,1
2018-04-12,7000,1734,1
2018-04-12,7000,2282,1
2018-04-12,7000,2383,1
2018-04-12,7000,2413,1
2018-04-12,7000,2647,1
2018-04-12,7000,3191,1
2018-04-12,8000,2249,1
2018-04-12,8000,2613,1
2018-04-12,8000,2757,1
2018-04-12,8000,2782,1
2018-04-12,9000,1697,1
2018-04-12,9000,2488,1
2018-04-12,9000,2845,1
2018-04-13,4000,2142,1
2018-04-13,4000,2155,1
2018-04-13,4000,2538,1
2018-04-13,5000,2084,1
2018-04-13,5000,2210,1
2018-04-13,5000,2395,1
2018-04-13,5000,2741,1
2018-04-13,5000,2935,1
2018-04-13,5000,3682,1
2018-04-13,6000,2519,1
2018-04-13,6000,2736,1
2018-04-13,6000,2750,1
2018-04-13,7000,2108,1
2018-04-13,7000,2118,1
2018-04-13,7000,2466,1
2018-04-13,7000,2841,1
2018-04-13,7000,2871,1
2018-04-13,7000,2944,1
2018-04-13,8000,1881,1
2018-04-13,8000,2042,1
2018-04-13,8000,2620,1
2018-04-13,8000,2842,1
2018-04-13,8000,3036,1
2018-04-13,8000,3244,1
2018-04-14,3000,2107,1
2018-04-14,4000,2155,1
2018-04-14,4000,2513,1
2018-04-14,4000,3227,1
2018-04-14,5000,1872,1
2018-04-14,5000,2225,1
2018-04-14,5000,2306,1
2018-04-14,5000,2385,1
2018-04-14,5000,3222,1
2018-04-14,6000,2197,1
2018-04-14,6000,2907,1
2018-04-14,6000,3360,1
2018-04-14,7000,1540,1
2018-04-14,7000,1831,1
2018-04-14,7000,2253,1
2018-04-14,7000,2493,1
2018-04-14,7000,2652,1
2018-04-14,7000,2846,1
2018-04-14,7000,2861,1
2018-04-14,7000,2930,1
2018-04-14,8000,1809,1
2018-04-14,8000,2117,1
2018-04-14,8000,2477,1
2018-04-14,8000,3496,1
2018-04-15,3000,2543,1
2018-04-15,4000,2074,1
2018-04-15,4000,2194,1
2018-04-15,5000,1824,1
2018-04-15,5000,2385,1
2018-04-15,5000,2774,1
2018-04-15,5000,3122,1
2018-04-15,6000,1500,1
2018-04-15,6000,2664,1
2018-04-15,6000,2741,1
2018-04-15,6000,2774,1
2018-04-15,6000,2785,1
2018-04-15,6000,2984,1
2018-04-15,7000,1839,1
2018-04-15,7000,2087,1
2018-04-15,7000,2373,1
2018-04-15,7000,2437,1
2018-04-15,7000,3975,1
2018-04-15,8000,2334,1
2018-04-15,8000,2360,1
2018-04-15,8000,2670,1
2018-04-15,8000,2895,1
2018-04-15,9000,1957,1
2018-04-15,9000,2361,1
2018-04-16,3000,2803,1
2018-04-16,4000,2741,1
2018-04-16,4000,2988,1
2018-04-16,5000,1935,1
2018-04-16,5000,2352,1
2018-04-16,5000,2710,1
2018-04-16,6000,2041,1
2018-04-16,6000,2346,1
2018-04-16,6000,2959,1
2018-04-16,7000,2037,1
2018-04-16,7000,2145,1
2018-04-16,7000,2291,1
2018-04-16,7000,2343,1
2018-04-16,7000,2391,1
2018-04-16,7000,2527,1
2018-04-16,7000,2588,1
2018-04-16,7000,2684,1
2018-04-16,7000,2778,1
2018-04-16,7000,2961,1
2018-04-16,7000,3993,1
2018-04-16,8000,1871,1
2018-04-16,8000,1877,1
2018-04-16,8000,2737,1
2018-04-16,9000,3528,1
2018-04-17,3000,1811,1
2018-04-17,3000,2502,1
2018-04-17,4000,2218,1
2018-04-17,5000,2716,1
2018-04-17,6000,1500,1
2018-04-17,6000,1560,1
2018-04-17,6000,2037,1
2018-04-17,6000,2052,1
2018-04-17,6000,2543,1
2018-04-17,6000,2767,1
2018-04-17,6000,2826,1
2018-04-17,7000,1707,1
2018-04-17,7000,1993,1
2018-04-17,7000,2066,1
2018-04-17,7000,2296,1
2018-04-17,7000,2628,1
2018-04-17,7000,2664,1
2018-04-17,7000,2695,1
2018-04-17,7000,2962,1
2018-04-17,7000,3011,1
2018-04-17,7000,3435,1
2018-04-17,8000,2002,1
2018-04-17,8000,3544,1
2018-04-17,8000,3713,1
2018-04-18,4000,2473,1
2018-04-18,4000,2929,1
2018-04-18,4000,3048,1
2018-04-18,4000,3232,1
2018-04-18,5000,1944,1
2018-04-18,5000,2100,1
2018-04-18,5000,2519,1
2018-04-18,6000,2399,1
2018-04-18,6000,2468,1
2018-04-18,6000,2475,1
2018-04-18,6000,2640,1
2018-04-18,7000,2187,1
2018-04-18,7000,2271,1
2018-04-18,7000,2686,1
2018-04-18,7000,2695,1
2018-04-18,7000,2998,1
2018-04-18,7000,3112,1
2018-04-18,7000,3810,1
2018-04-18,8000,1840,1
2018-04-18,8000,2350,1
2018-04-18,8000,2383,1
2018-04-18,8000,3119,1
2018-04-18,9000,1776,1
2018-04-18,9000,3379,1
2018-04-19,3000,2188,1
2018-04-19,3000,3137,1
2018-04-19,4000,1931,1
2018-04-19,4000,2834,1
2018-04-19,5000,1500,1
2018-04-19,5000,2408,1
2018-04-19,5000,2826,1
2018-04-19,5000,2949,1
2018-04-19,6000,2254,1
2018-04-19,6000,3100,1
2018-04-19,7000,1500,1
2018-04-19,7000,1905,1
2018-04-19,7000,2479,1
2018-04-19,7000,2529,1
2018-04-19,8000,1562,1
2018-04-19,8000,2197,1
2018-04-19,8000,2198,1
2018-04-19,8000,2399,1
2018-04-19,8000,2497,1
2018-04-19,8000,2606,1
2018-04-19,8000,2799,1
2018-04-19,8000,2810,1
2018-04-19,8000,2924,1
2018-04-19,9000,2182,1
2018-04-20,3000,2260,1
2018-04-20,4000,2133,1
2018-04-20,4000,2541,1
2018-04-20,4000,2542,1
2018-04-20,4000,2599,1
2018-04-20,4000,3205,1
2018-04-20,4000,3228,1
2018-04-20,5000,1984,1
2018-04-20,5000,2648,1
2018-04-20,5000,2705,1
2018-04-20,5000,2729,1
2018-04-20,5000,2732,1
2018-04-20,5000,3350,1
2018-04-20,6000,2699,1
2018-04-20,6000,3036,1
2018-04-20,7000,2069,1
2018-04-20,7000,2595,1
2018-04-20,7000,2656,1
2018-04-20,7000,2849,1
2018-04-20,7000,2971,1
2018-04-20,7000,3202,1
2018-04-20,8000,2278,1
2018-04-20,8000,2895,1
2018-04-20,9000,2852,1
2018-04-21,4000,2174,1
2018-04-21,4000,2508,1
2018-04-21,5000,1912,1
2018-04-21,5000,2108,1
2018-04-21,5000,2945,1
2018-04-21,5000,3260,1
2018-04-21,6000,1797,1
2018-04-21,6000,2076,1
2018-04-21,6000,2171,1
2018-04-21,6000,2315,1
2018-04-21,6000,2927,1
2018-04-21,6000,3015,1
2018-04-21,6000,3405,1
2018-04-21,7000,1954,1
2018-04-21,7000,1955,1
2018-04-21,7000,2046,1
2018-04-21,7000,2052,1
2018-04-21,7000,2586,1
2018-04-21,7000,2755,1
2018-04-21,8000,2026,1
2018-04-21,8000,2391,1
2018-04-21,8000,2777,1
2018-04-21,9000,2799,1
2018-04-21,9000,2951,1
2018-04-22,3000,1996,1
2018-04-22,3000,2152,1
2018-04-22,4000,2675,1
2018-04-22,4000,2791,1
2018-04-22,5000,2776,1
2018-04-22,6000,1519,1
2018-04-22,6000,2368,1
2018-04-22,6000,2548,1
2018-04-22,6000,2668,1
2018-04-22,7000,1732,1
2018-04-22,7000,1816,1
2018-04-22,7000,2231,1
2018-04-22,7000,2349,1
2018-04-22,7000,2630,1
2018-04-22,7000,2658,1
2018-04-22,7000,2732,1
2018-04-22,7000,2735,1
2018-04-22,7000,2813,1
2018-04-22,7000,2924,1
2018-04-22,8000,1718,1
2018-04-22,8000,2335,1
2018-04-22,8000,2840,1
2018-04-22,8000,2866,1
2018-04-22,9000,1884,1
2018-04-23,3000,2625,1
2018-04-23,3000,3266,1
2018-04-23,4000,2378,1
2018-04-23,4000,2806,1
2018-04-23,4000,2811,1
2018-04-23,5000,2433,1
2018-04-23,6000,2480,1
2018-04-23,6000,2512,1
2018-04-23,6000,3041,1
2018-04-23,6000,3164,1
2018-04-23,7000,1844,1
2018-04-23,7000,2091,1
2018-04-23,7000,2572,1
2018-04-23,7000,2667,1
2018-04-23,7000,2878,1
2018-04-23,7000,3012,1
2018-04-23,7000,3023,1
2018-04-23,7000,3282,1
2018-04-23,7000,3506,1
2018-04-23,8000,1992,1
2018-04-23,8000,2324,1
2018-04-23,8000,2693,1
2018-04-23,8000,3045,1
2018-04-23,9000,3216,1
2018-04-24,3000,2813,1
2018-04-24,4000,2060,1
2018-04-24,4000,2129,1
2018-04-24,4000,2235,1
2018-04-24,5000,2750,1
2018-04-24,5000,2781,1
2018-04-24,6000,2502,1
2018-04-24,6000,2943,1
2018-04-24,6000,3006,1
2018-04-24,6000,3115,1
2018-04-24,6000,3481,1
2018-04-24,7000,1500,1
2018-04-24,7000,1800,1
2018-04-24,7000,2204,1
2018-04-24,7000,2247,1
2018-04-24,7000,2257,1
2018-04-24,7000,2562,1
2018-04-24,7000,2684,1
2018-04-24,7000,3171,1
2018-04-24,7000,3343,1
2018-04-24,7000,3477,1
2018-04-24,8000,1971,1
2018-04-24,8000,3241,1
2018-04-24,8000,3494,1
2018-04-25,3000,2732,1
2018-04-25,4000,2425,1
2018-04-25,4000,2927,1
2018-04-25,4000,3277,1
2018-04-25,5000,2121,1
2018-04-25,5000,2463,1
2018-04-25,5000,2621,1
2018-04-25,6000,2671,1
2018-04-25,6000,3378,1
2018-04-25,7000,1500,1
2018-04-25,7000,2274,1
2018-04-25,7000,2398,1
2018-04-25,7000,2598,1
2018-04-25,7000,2707,1
2018-04-25,7000,2779,1
2018-04-25,7000,3287,1
2018-04-25,8000,1924,1
2018-04-25,8000,1935,1
2018-04-25,8000,2332,1
2018-04-25,8000,2352,1
2018-04-25,8000,2522,1
2018-04-25,8000,2693,1
2018-04-25,8000,2811,1
2018-04-25,9000,2267,1
2018-04-26,3000,2397,1
2018-04-26,3000,2627,1
2018-04-26,4000,2358,1
2018-04-26,4000,2815,1
2018-04-26,5000,1979,1
2018-04-26,5000,2372,1
2018-04-26,5000,2402,1
2018-04-26,5000,2727,1
2018-04-26,5000,2948,1
2018-04-26,6000,2175,1
2018-04-26,6000,2184,1
2018-04-26,6000,2379,1
2018-04-26,6000,2910,1
2018-04-26,6000,2937,1
2018-04-26,7000,1726,1
2018-04-26,7000,2242,1
2018-04-26,7000,2254,1
2018-04-26,7000,2412,1
2018-04-26,7000,2740,1
2018-04-26,8000,1898,1
2018-04-26,9000,2098,1
2018-04-26,9000,2127,1
2018-04-26,9000,2469,1
2018-04-26,9000,2483,1
2018-04-27,3000,2083,1
2018-04-27,3000,2320,1
2018-04-27,4000,1612,1
2018-04-27,5000,1998,1
2018-04-27,5000,2798,1
2018-04-27,6000,1607,1
2018-04-27,6000,2076,1
2018-04-27,6000,2221,1
2018-04-27,6000,2256,1
2018-04-27,6000,2324,1
2018-04-27,6000,2452,1
2018-04-27,6000,2484,1
2018-04-27,6000,2591,1
